Store,Date,Sales
02,2013-08-27,14907.51
03,2013-08-27,3602.25
04,2013-08-27,6859.89
05,2013-08-27,11828.42
06,2013-08-27,10039.11
07,2013-08-27,16192.16
08,2013-08-27,8860.31
10,2013-08-27,13106.3
09,2013-08-27,2938.08
01,2013-08-26,18943.62
02,2013-08-26,15701.53
03,2013-08-26,4894.96
04,2013-08-26,8273.97
05,2013-08-26,12376.05
06,2013-08-26,11686.31
07,2013-08-26,17502.28
08,2013-08-26,10898.84
10,2013-08-26,16678.34
09,2013-08-26,3375.43
01,2013-08-25,6789.06
02,2013-08-25,49.33
03,2013-08-25,-111.83
04,2013-08-25,-193.14
05,2013-08-25,131.31
06,2013-08-25,-73.73
07,2013-08-25,93.17
08,2013-08-25,52.58
10,2013-08-25,42.77
09,2013-08-25,13.75
01,2013-08-24,7352.44
02,2013-08-24,11486.83
03,2013-08-24,2003.4
04,2013-08-24,3765.75
05,2013-08-24,8208.13
06,2013-08-24,9950.35
07,2013-08-24,14348.79
08,2013-08-24,7348.98
10,2013-08-24,10100.97
09,2013-08-24,1975.24
01,2013-08-23,9813.53
02,2013-08-23,9534.51
03,2013-08-23,2321.58
04,2013-08-23,3810.22
05,2013-08-23,6938.66
06,2013-08-23,7402.02
07,2013-08-23,12246.82
08,2013-08-23,6738.75
10,2013-08-23,8807.8
09,2013-08-23,2262.69
01,2013-08-22,9986.03
02,2013-08-22,9410.65
03,2013-08-22,2716.84
04,2013-08-22,4415.87
05,2013-08-22,7243.04
06,2013-08-22,7873.41
07,2013-08-22,11626.44
08,2013-08-22,6577.79
10,2013-08-22,9459.01
09,2013-08-22,2426.43
01,2013-08-21,10211.71
02,2013-08-21,9997.13
03,2013-08-21,2413.96
04,2013-08-21,3877.74
05,2013-08-21,7345.51
06,2013-08-21,8520.87
07,2013-08-21,11691.34
08,2013-08-21,7184.53
10,2013-08-21,9355.35
09,2013-08-21,2470.54
01,2013-08-20,10643.55
02,2013-08-20,9556.76
03,2013-08-20,2285.34
04,2013-08-20,4208.12
05,2013-08-20,7805.36
06,2013-08-20,8436.53
07,2013-08-20,12783.51
08,2013-08-20,7422.79
10,2013-08-20,10570.85
09,2013-08-20,2462.88
01,2013-08-19,10547.43
02,2013-08-19,10545.1
03,2013-08-19,2501.56
04,2013-08-19,4228.56
05,2013-08-19,7210.56
06,2013-08-19,7436.49
07,2013-08-19,12945.95
08,2013-08-19,7041.69
10,2013-08-19,8506.12
09,2013-08-19,2703.71
01,2013-08-18,6939.35
02,2013-08-18,-16.87
03,2013-08-18,60.01
04,2013-08-18,95.23
05,2013-08-18,-8.08
06,2013-08-18,170.37
07,2013-08-18,48.06
08,2013-08-18,-23.52
10,2013-08-18,125.39
09,2013-08-18,61.62
01,2013-08-17,8168.34
02,2013-08-17,10778.01
03,2013-08-17,2227.62
04,2013-08-17,3417.07
05,2013-08-17,9295.99
06,2013-08-17,8194.86
07,2013-08-17,14284.43
08,2013-08-17,8900.59
10,2013-08-17,9871.73
09,2013-08-17,2124.55
01,2013-08-16,13899.43
02,2013-08-16,13067.01
03,2013-08-16,3512.54
04,2013-08-16,5111.79
05,2013-08-16,10273.26
06,2013-08-16,9516.56
07,2013-08-16,15978.18
08,2013-08-16,8785.89
10,2013-08-16,11360.46
09,2013-08-16,3154.97
01,2013-08-15,15300.59
02,2013-08-15,13057.78
03,2013-08-15,3883.46
04,2013-08-15,5827.46
05,2013-08-15,11967.04
06,2013-08-15,9546.54
07,2013-08-15,15430.75
08,2013-08-15,9075.74
10,2013-08-15,12930.33
09,2013-08-15,3509.94
01,2013-08-14,16540.89
02,2013-08-14,14155.3
03,2013-08-14,4182.79
04,2013-08-14,5661.85
05,2013-08-14,12001.36
06,2013-08-14,10093.04
07,2013-08-14,16000.15
08,2013-08-14,9692.15
10,2013-08-14,14973.06
09,2013-08-14,3386.07
01,2013-08-13,18174.28
02,2013-08-13,15970.93
03,2013-08-13,4510.03
04,2013-08-13,6785.57
05,2013-08-13,13175.74
06,2013-08-13,10648.47
07,2013-08-13,17543.81
08,2013-08-13,10407.4
10,2013-08-13,14038.5
09,2013-08-13,3472.06
01,2013-08-12,20912.05
02,2013-08-12,17206.31
03,2013-08-12,5143.46
04,2013-08-12,8577.15
05,2013-08-12,15905.11
06,2013-08-12,12909.36
07,2013-08-12,20756.13
08,2013-08-12,12854.31
10,2013-08-12,19247.9
09,2013-08-12,4940.3
01,2013-08-11,7562.29
02,2013-08-11,-90.58
03,2013-08-11,98.87
04,2013-08-11,-75.82
05,2013-08-11,152.78
06,2013-08-11,-89.28
07,2013-08-11,-110.77
08,2013-08-11,-168.76
10,2013-08-11,-128.43
09,2013-08-11,91.47
01,2013-08-10,8310.07
02,2013-08-10,12074.66
03,2013-08-10,1895.86
04,2013-08-10,3244.79
05,2013-08-10,9498.43
06,2013-08-10,7966.77
07,2013-08-10,15827.25
08,2013-08-10,8516.4
10,2013-08-10,10232.35
09,2013-08-10,1895.25
01,2013-08-09,11129.91
02,2013-08-09,9944.37
03,2013-08-09,3112.99
04,2013-08-09,4193.64
05,2013-08-09,8188.19
06,2013-08-09,8220.83
07,2013-08-09,12692.21
08,2013-08-09,7569.49
10,2013-08-09,10310.0
09,2013-08-09,2620.55
01,2013-08-08,11765.34
02,2013-08-08,10826.54
03,2013-08-08,3115.05
04,2013-08-08,4095.63
05,2013-08-08,8530.11
06,2013-08-08,7831.86
07,2013-08-08,11981.39
08,2013-08-08,7719.07
10,2013-08-08,10236.64
09,2013-08-08,2671.47
01,2013-08-07,11079.79
02,2013-08-07,10196.26
03,2013-08-07,2313.35
04,2013-08-07,3771.83
05,2013-08-07,9106.37
06,2013-08-07,8558.93
07,2013-08-07,13190.32
08,2013-08-07,8597.66
10,2013-08-07,10858.74
09,2013-08-07,2121.37
01,2013-08-06,11666.14
02,2013-08-06,10786.6
03,2013-08-06,2644.31
04,2013-08-06,5044.16
05,2013-08-06,8031.06
06,2013-08-06,8509.39
07,2013-08-06,14162.67
08,2013-08-06,7588.51
10,2013-08-06,10316.24
09,2013-08-06,2788.94
01,2013-08-05,12106.11
02,2013-08-05,11463.68
03,2013-08-05,3478.56
04,2013-08-05,4312.75
05,2013-08-05,8512.83
06,2013-08-05,9279.1
07,2013-08-05,14420.38
08,2013-08-05,8303.29
10,2013-08-05,11652.99
09,2013-08-05,3678.86
01,2013-08-04,7553.13
02,2013-08-04,-37.03
03,2013-08-04,140.08
04,2013-08-04,-65.3
05,2013-08-04,-51.11
06,2013-08-04,-77.68
07,2013-08-04,-29.06
08,2013-08-04,-82.83
10,2013-08-04,162.52
09,2013-08-04,-182.11
01,2013-08-03,9531.34
02,2013-08-03,12869.6
03,2013-08-03,2219.12
04,2013-08-03,3760.34
05,2013-08-03,10671.84
06,2013-08-03,7369.58
07,2013-08-03,17050.19
08,2013-08-03,9627.0
10,2013-08-03,12109.26
09,2013-08-03,2376.96
01,2013-08-02,14964.16
02,2013-08-02,11408.6
03,2013-08-02,3628.94
04,2013-08-02,4279.12
05,2013-08-02,9345.8
06,2013-08-02,8010.64
07,2013-08-02,14352.65
08,2013-08-02,7086.06
10,2013-08-02,10443.76
09,2013-08-02,3334.78
01,2013-08-01,16434.01
02,2013-08-01,14517.32
03,2013-08-01,4756.97
04,2013-08-01,5921.0
05,2013-08-01,9774.68
06,2013-08-01,10672.4
07,2013-08-01,17275.09
08,2013-08-01,8916.25
10,2013-08-01,13924.37
09,2013-08-01,4629.34
01,2013-07-31,18992.25
02,2013-07-31,17637.85
03,2013-07-31,4669.22
04,2013-07-31,7937.24
05,2013-07-31,19281.71
06,2013-07-31,12198.14
07,2013-07-31,21473.09
08,2013-07-31,11538.54
10,2013-07-31,16238.25
09,2013-07-31,5203.14
01,2013-07-30,17667.98
02,2013-07-30,17121.32
03,2013-07-30,4753.42
04,2013-07-30,8501.2
05,2013-07-30,16475.24
06,2013-07-30,11444.31
07,2013-07-30,19000.73
08,2013-07-30,9914.04
10,2013-07-30,16031.21
09,2013-07-30,4283.55
01,2013-07-29,19702.49
02,2013-07-29,17673.95
03,2013-07-29,5436.73
04,2013-07-29,9103.08
05,2013-07-29,18979.96
06,2013-07-29,13225.26
07,2013-07-29,21211.57
08,2013-07-29,10663.46
10,2013-07-29,18149.75
09,2013-07-29,4576.86
01,2013-07-28,6821.81
02,2013-07-28,-93.8
03,2013-07-28,-38.47
04,2013-07-28,32.8
05,2013-07-28,112.8
06,2013-07-28,-29.57
07,2013-07-28,-27.93
08,2013-07-28,47.61
10,2013-07-28,16.76
09,2013-07-28,180.83
01,2013-07-27,7339.69
02,2013-07-27,10544.74
03,2013-07-27,1976.92
04,2013-07-27,3021.75
05,2013-07-27,7851.83
06,2013-07-27,6883.29
07,2013-07-27,12774.58
08,2013-07-27,6137.48
10,2013-07-27,9776.07
09,2013-07-27,1873.87
01,2013-07-26,9833.29
02,2013-07-26,10495.97
03,2013-07-26,2510.5
04,2013-07-26,4235.66
05,2013-07-26,8198.98
06,2013-07-26,6580.82
07,2013-07-26,12726.74
08,2013-07-26,5198.58
10,2013-07-26,9409.43
09,2013-07-26,2254.07
01,2013-07-25,9912.27
02,2013-07-25,9959.92
03,2013-07-25,2985.73
04,2013-07-25,3837.33
05,2013-07-25,8294.68
06,2013-07-25,7344.75
07,2013-07-25,11668.35
08,2013-07-25,5081.05
10,2013-07-25,9921.52
09,2013-07-25,2226.47
01,2013-07-24,10387.78
02,2013-07-24,10227.33
03,2013-07-24,2541.58
04,2013-07-24,3707.27
05,2013-07-24,8704.07
06,2013-07-24,7481.1
07,2013-07-24,12073.13
08,2013-07-24,5311.62
10,2013-07-24,9675.83
09,2013-07-24,2282.49
01,2013-07-23,10189.47
02,2013-07-23,9802.81
03,2013-07-23,2581.25
04,2013-07-23,3533.47
05,2013-07-23,7696.0
06,2013-07-23,6901.37
07,2013-07-23,11970.11
08,2013-07-23,5301.35
10,2013-07-23,8331.59
09,2013-07-23,2465.96
01,2013-07-22,10719.33
02,2013-07-22,11032.11
03,2013-07-22,2561.26
04,2013-07-22,4030.02
05,2013-07-22,8563.28
06,2013-07-22,8005.49
07,2013-07-22,12717.83
08,2013-07-22,6513.9
10,2013-07-22,10116.85
09,2013-07-22,2709.5
01,2013-07-21,6265.73
02,2013-07-21,74.61
03,2013-07-21,92.88
04,2013-07-21,72.89
05,2013-07-21,-99.41
06,2013-07-21,77.27
07,2013-07-21,-27.51
08,2013-07-21,102.32
10,2013-07-21,5.96
09,2013-07-21,10.35
01,2013-07-20,7335.02
02,2013-07-20,13154.78
03,2013-07-20,2729.49
04,2013-07-20,4643.79
05,2013-07-20,7305.76
06,2013-07-20,7036.95
07,2013-07-20,18233.6
08,2013-07-20,7865.41
10,2013-07-20,12288.05
09,2013-07-20,2386.38
01,2013-07-19,14927.4
02,2013-07-19,13795.06
03,2013-07-19,4390.02
04,2013-07-19,5856.27
05,2013-07-19,11005.76
06,2013-07-19,9722.45
07,2013-07-19,16692.15
08,2013-07-19,7492.93
10,2013-07-19,13280.49
09,2013-07-19,3555.93
01,2013-07-18,15739.23
02,2013-07-18,14217.77
03,2013-07-18,4601.43
04,2013-07-18,6639.59
05,2013-07-18,12360.9
06,2013-07-18,9489.53
07,2013-07-18,16694.25
08,2013-07-18,8016.2
10,2013-07-18,13230.33
09,2013-07-18,4150.12
01,2013-07-17,16761.4
02,2013-07-17,14775.36
03,2013-07-17,3819.41
04,2013-07-17,5996.47
05,2013-07-17,12771.98
06,2013-07-17,9344.09
07,2013-07-17,16823.84
08,2013-07-17,8703.29
10,2013-07-17,13618.17
09,2013-07-17,4063.24
01,2013-07-16,18576.64
02,2013-07-16,17221.46
03,2013-07-16,5210.11
04,2013-07-16,7626.01
05,2013-07-16,12760.62
06,2013-07-16,11002.0
07,2013-07-16,17603.53
08,2013-07-16,9026.04
10,2013-07-16,15002.03
09,2013-07-16,4381.93
01,2013-07-15,21793.0
02,2013-07-15,18427.82
03,2013-07-15,6536.17
04,2013-07-15,9424.4
05,2013-07-15,17239.07
06,2013-07-15,13900.48
07,2013-07-15,21345.38
08,2013-07-15,11065.59
10,2013-07-15,20220.54
09,2013-07-15,5560.43
01,2013-07-14,7741.4
02,2013-07-14,10.53
03,2013-07-14,-77.17
04,2013-07-14,-0.26
05,2013-07-14,-24.46
06,2013-07-14,11.5
07,2013-07-14,1.47
08,2013-07-14,43.5
10,2013-07-14,51.04
09,2013-07-14,-217.08
01,2013-07-13,7147.35
02,2013-07-13,12866.6
03,2013-07-13,2474.51
04,2013-07-13,3953.03
05,2013-07-13,10235.28
06,2013-07-13,8389.99
07,2013-07-13,16944.12
08,2013-07-13,7628.09
10,2013-07-13,11587.97
09,2013-07-13,2378.32
01,2013-07-12,10789.3
02,2013-07-12,11235.13
03,2013-07-12,2898.61
04,2013-07-12,3502.99
05,2013-07-12,8381.6
06,2013-07-12,8594.25
07,2013-07-12,13990.34
08,2013-07-12,5649.81
10,2013-07-12,9934.89
09,2013-07-12,2699.71
01,2013-07-11,10485.14
02,2013-07-11,10344.59
03,2013-07-11,2794.67
04,2013-07-11,4576.74
05,2013-07-11,8604.04
06,2013-07-11,8083.66
07,2013-07-11,12238.36
08,2013-07-11,5755.02
10,2013-07-11,11291.21
09,2013-07-11,2604.66
01,2013-07-10,11005.01
02,2013-07-10,10259.45
03,2013-07-10,2790.4
04,2013-07-10,4117.53
05,2013-07-10,7955.98
06,2013-07-10,7921.55
07,2013-07-10,12431.75
08,2013-07-10,5325.1
10,2013-07-10,10687.16
09,2013-07-10,2817.03
01,2013-07-09,10396.83
02,2013-07-09,10247.88
03,2013-07-09,2645.54
04,2013-07-09,4617.72
05,2013-07-09,8604.13
06,2013-07-09,8296.7
07,2013-07-09,11538.36
08,2013-07-09,5121.37
10,2013-07-09,9572.98
09,2013-07-09,3120.46
01,2013-07-08,11220.67
02,2013-07-08,10956.49
03,2013-07-08,3198.1
04,2013-07-08,4595.73
05,2013-07-08,8907.04
06,2013-07-08,9556.67
07,2013-07-08,13425.24
08,2013-07-08,6209.28
10,2013-07-08,9801.99
09,2013-07-08,3502.05
01,2013-07-07,7270.62
02,2013-07-07,-134.83
03,2013-07-07,57.16
04,2013-07-07,-98.83
05,2013-07-07,-49.06
06,2013-07-07,114.23
07,2013-07-07,-103.07
08,2013-07-07,1.26
10,2013-07-07,16.99
09,2013-07-07,126.48
01,2013-07-06,7906.94
02,2013-07-06,12611.92
03,2013-07-06,2593.72
04,2013-07-06,3646.97
05,2013-07-06,9122.41
06,2013-07-06,8065.56
07,2013-07-06,15966.63
08,2013-07-06,7818.32
10,2013-07-06,11685.97
09,2013-07-06,2665.12
01,2013-07-05,14674.83
02,2013-07-05,15000.65
03,2013-07-05,3590.38
04,2013-07-05,5072.36
05,2013-07-05,11150.5
06,2013-07-05,10904.23
07,2013-07-05,17231.77
08,2013-07-05,6571.02
10,2013-07-05,11902.41
09,2013-07-05,3620.25
01,2013-07-04,15573.8
02,2013-07-04,15206.84
03,2013-07-04,4373.11
04,2013-07-04,6912.19
05,2013-07-04,12562.27
06,2013-07-04,10974.25
07,2013-07-04,17362.63
08,2013-07-04,7249.29
10,2013-07-04,14053.01
09,2013-07-04,3889.94
01,2013-07-03,16529.59
02,2013-07-03,13570.48
03,2013-07-03,3629.6
04,2013-07-03,6062.95
05,2013-07-03,10969.84
06,2013-07-03,11865.48
07,2013-07-03,16200.49
08,2013-07-03,7170.08
10,2013-07-03,13225.88
09,2013-07-03,3780.02
01,2013-07-02,17649.02
02,2013-07-02,16199.27
03,2013-07-02,4915.89
04,2013-07-02,7171.8
05,2013-07-02,13657.6
06,2013-07-02,12069.85
07,2013-07-02,16452.43
08,2013-07-02,8705.98
10,2013-07-02,15555.07
09,2013-07-02,4856.02
01,2013-07-01,21264.91
02,2013-07-01,16062.67
03,2013-07-01,5826.73
04,2013-07-01,9119.46
05,2013-07-01,16379.57
06,2013-07-01,14764.84
07,2013-07-01,18375.32
08,2013-07-01,9819.51
10,2013-07-01,17202.86
09,2013-07-01,4862.81
01,2013-06-30,7955.58
02,2013-06-30,123.31
03,2013-06-30,-250.21
04,2013-06-30,62.09
05,2013-06-30,118.3
06,2013-06-30,-184.18
07,2013-06-30,78.79
08,2013-06-30,200.81
10,2013-06-30,-96.73
09,2013-06-30,-158.1
01,2013-06-29,9674.44
02,2013-06-29,15079.85
03,2013-06-29,2435.69
04,2013-06-29,4629.25
05,2013-06-29,10998.36
06,2013-06-29,9838.52
07,2013-06-29,22673.93
08,2013-06-29,11304.75
10,2013-06-29,12853.4
09,2013-06-29,3528.34
01,2013-06-28,13031.2
02,2013-06-28,11680.99
03,2013-06-28,3394.66
04,2013-06-28,4518.91
05,2013-06-28,10477.43
06,2013-06-28,10675.38
07,2013-06-28,15761.62
08,2013-06-28,6915.62
10,2013-06-28,10722.83
09,2013-06-28,3503.89
01,2013-06-27,11090.77
02,2013-06-27,9881.36
03,2013-06-27,2879.65
04,2013-06-27,4805.17
05,2013-06-27,7732.06
06,2013-06-27,9317.81
07,2013-06-27,13193.03
08,2013-06-27,5572.7
10,2013-06-27,9351.36
09,2013-06-27,2740.76
01,2013-06-26,10246.0
02,2013-06-26,9812.19
03,2013-06-26,2572.12
04,2013-06-26,3537.75
05,2013-06-26,7768.79
06,2013-06-26,8775.98
07,2013-06-26,12195.92
08,2013-06-26,5105.03
10,2013-06-26,8759.84
09,2013-06-26,1996.42
01,2013-06-25,10163.2
02,2013-06-25,9600.92
03,2013-06-25,2767.96
04,2013-06-25,3897.5
05,2013-06-25,6992.84
06,2013-06-25,9211.44
07,2013-06-25,12596.7
08,2013-06-25,4596.48
10,2013-06-25,8091.27
09,2013-06-25,2723.26
01,2013-06-24,10793.18
02,2013-06-24,10924.12
03,2013-06-24,3125.4
04,2013-06-24,4150.38
05,2013-06-24,7525.64
06,2013-06-24,9287.54
07,2013-06-24,11273.85
08,2013-06-24,5732.77
10,2013-06-24,9104.48
09,2013-06-24,2573.28
01,2013-06-23,6760.69
02,2013-06-23,47.01
03,2013-06-23,23.47
04,2013-06-23,54.97
05,2013-06-23,-35.36
06,2013-06-23,-1.95
07,2013-06-23,-107.23
08,2013-06-23,55.58
10,2013-06-23,50.25
09,2013-06-23,36.66
01,2013-06-22,8309.81
02,2013-06-22,14286.2
03,2013-06-22,2054.78
04,2013-06-22,3831.19
05,2013-06-22,9240.11
06,2013-06-22,9023.26
07,2013-06-22,17770.81
08,2013-06-22,7200.38
10,2013-06-22,11933.35
09,2013-06-22,2350.07
01,2013-06-21,13459.75
02,2013-06-21,14376.52
03,2013-06-21,3796.05
04,2013-06-21,5356.49
05,2013-06-21,10590.47
06,2013-06-21,10156.53
07,2013-06-21,17728.47
08,2013-06-21,7084.93
10,2013-06-21,12505.1
09,2013-06-21,3062.73
01,2013-06-20,14163.23
02,2013-06-20,9214.15
03,2013-06-20,3856.48
04,2013-06-20,4576.71
05,2013-06-20,9871.4
06,2013-06-20,9195.02
07,2013-06-20,11755.62
08,2013-06-20,6199.07
10,2013-06-20,10484.0
09,2013-06-20,2558.6
01,2013-06-19,14102.07
02,2013-06-19,11915.37
03,2013-06-19,3357.36
04,2013-06-19,4382.43
05,2013-06-19,9073.65
06,2013-06-19,10108.19
07,2013-06-19,12450.04
08,2013-06-19,6347.4
10,2013-06-19,9867.27
09,2013-06-19,2950.51
01,2013-06-18,14574.88
02,2013-06-18,13233.11
03,2013-06-18,3695.71
04,2013-06-18,5700.37
05,2013-06-18,10281.58
06,2013-06-18,10972.49
07,2013-06-18,13434.73
08,2013-06-18,7173.85
10,2013-06-18,11227.96
09,2013-06-18,3163.74
01,2013-06-17,18685.44
02,2013-06-17,16116.1
03,2013-06-17,4617.64
04,2013-06-17,7471.85
05,2013-06-17,13240.48
06,2013-06-17,13168.04
07,2013-06-17,18019.12
08,2013-06-17,9165.42
10,2013-06-17,15623.15
09,2013-06-17,3700.85
01,2013-06-16,6956.38
02,2013-06-16,-109.65
03,2013-06-16,70.85
04,2013-06-16,-32.22
05,2013-06-16,69.39
06,2013-06-16,103.57
07,2013-06-16,-1.83
08,2013-06-16,31.8
10,2013-06-16,126.43
09,2013-06-16,-58.94
01,2013-06-15,8041.89
02,2013-06-15,13759.09
03,2013-06-15,2419.01
04,2013-06-15,3357.8
05,2013-06-15,10581.9
06,2013-06-15,9702.64
07,2013-06-15,18129.53
08,2013-06-15,7666.86
10,2013-06-15,11957.56
09,2013-06-15,2244.47
01,2013-06-14,11334.1
02,2013-06-14,11901.53
03,2013-06-14,3040.05
04,2013-06-14,5535.97
05,2013-06-14,8966.73
06,2013-06-14,8666.63
07,2013-06-14,13705.21
08,2013-06-14,5716.33
10,2013-06-14,9568.91
09,2013-06-14,3027.78
01,2013-06-13,11328.7
02,2013-06-13,9624.4
03,2013-06-13,2790.6
04,2013-06-13,4357.48
05,2013-06-13,7734.75
06,2013-06-13,8373.5
07,2013-06-13,11076.91
08,2013-06-13,5429.51
10,2013-06-13,9554.1
09,2013-06-13,2469.76
01,2013-06-12,11340.38
02,2013-06-12,10703.32
03,2013-06-12,3199.69
04,2013-06-12,4347.06
05,2013-06-12,7701.23
06,2013-06-12,8082.35
07,2013-06-12,12143.58
08,2013-06-12,5191.65
10,2013-06-12,9479.45
09,2013-06-12,2854.42
01,2013-06-11,11253.65
02,2013-06-11,10901.67
03,2013-06-11,3043.25
04,2013-06-11,4711.8
05,2013-06-11,8864.61
06,2013-06-11,8328.98
07,2013-06-11,13322.58
08,2013-06-11,5629.19
10,2013-06-11,9232.52
09,2013-06-11,2547.32
01,2013-06-10,12144.72
02,2013-06-10,10835.26
03,2013-06-10,3326.75
04,2013-06-10,4470.32
05,2013-06-10,8286.56
06,2013-06-10,9524.87
07,2013-06-10,13519.41
08,2013-06-10,5692.76
10,2013-06-10,9852.36
09,2013-06-10,3137.54
01,2013-06-09,6984.95
02,2013-06-09,34.89
03,2013-06-09,-75.96
04,2013-06-09,98.6
05,2013-06-09,188.56
06,2013-06-09,-117.03
07,2013-06-09,-17.51
08,2013-06-09,29.09
10,2013-06-09,-6.1
09,2013-06-09,-120.27
01,2013-06-08,8245.96
02,2013-06-08,13114.85
03,2013-06-08,1998.96
04,2013-06-08,3883.29
05,2013-06-08,8419.05
06,2013-06-08,9070.94
07,2013-06-08,16094.22
08,2013-06-08,7620.05
10,2013-06-08,11551.89
09,2013-06-08,2444.26
01,2013-06-07,14802.33
02,2013-06-07,14385.67
03,2013-06-07,3755.48
04,2013-06-07,6103.93
05,2013-06-07,11177.78
06,2013-06-07,9977.97
07,2013-06-07,15782.05
08,2013-06-07,7844.65
10,2013-06-07,11655.28
09,2013-06-07,3629.52
01,2013-06-06,14708.67
02,2013-06-06,14009.91
03,2013-06-06,4094.72
04,2013-06-06,6335.86
05,2013-06-06,12090.78
06,2013-06-06,9989.23
07,2013-06-06,15054.58
08,2013-06-06,7952.58
10,2013-06-06,11852.62
09,2013-06-06,2913.77
01,2013-06-05,15950.31
02,2013-06-05,14383.92
03,2013-06-05,3600.76
04,2013-06-05,5628.9
05,2013-06-05,12149.97
06,2013-06-05,10491.95
07,2013-06-05,15868.23
08,2013-06-05,7759.21
10,2013-06-05,12177.55
09,2013-06-05,3347.08
01,2013-06-04,16831.38
02,2013-06-04,16642.93
03,2013-06-04,4065.85
04,2013-06-04,6949.25
05,2013-06-04,14176.6
06,2013-06-04,12262.69
07,2013-06-04,16530.7
08,2013-06-04,8469.74
10,2013-06-04,14607.58
09,2013-06-04,3509.48
01,2013-06-03,19945.2
02,2013-06-03,16527.25
03,2013-06-03,5262.52
04,2013-06-03,8887.12
05,2013-06-03,16880.88
06,2013-06-03,13883.04
07,2013-06-03,21183.31
08,2013-06-03,9955.21
10,2013-06-03,17375.35
09,2013-06-03,4968.72
01,2013-06-02,7364.16
02,2013-06-02,9.18
03,2013-06-02,-40.02
04,2013-06-02,-75.72
05,2013-06-02,109.1
06,2013-06-02,95.12
07,2013-06-02,-144.83
08,2013-06-02,-27.56
10,2013-06-02,54.76
09,2013-06-02,-12.64
01,2013-06-01,9022.52
02,2013-06-01,15010.38
03,2013-06-01,2192.9
04,2013-06-01,4989.55
05,2013-06-01,13521.06
06,2013-06-01,10194.78
07,2013-06-01,19713.47
08,2013-06-01,8483.17
10,2013-06-01,13023.18
09,2013-06-01,2908.25
01,2013-05-31,17606.74
02,2013-05-31,21475.31
03,2013-05-31,5709.37
04,2013-05-31,10677.21
05,2013-05-31,16322.79
06,2013-05-31,12515.1
07,2013-05-31,27603.08
08,2013-05-31,12031.47
10,2013-05-31,17125.62
09,2013-05-31,5935.85
01,2013-05-30,11154.62
02,2013-05-30,23.93
03,2013-05-30,54.15
04,2013-05-30,83.7
05,2013-05-30,188.46
06,2013-05-30,10636.7
07,2013-05-30,350.32
08,2013-05-30,154.53
10,2013-05-30,-0.31
09,2013-05-30,9.98
01,2013-05-29,17863.91
02,2013-05-29,13049.22
03,2013-05-29,4043.69
04,2013-05-29,6297.29
05,2013-05-29,13172.3
06,2013-05-29,10487.68
07,2013-05-29,16183.35
08,2013-05-29,8073.04
10,2013-05-29,12189.25
09,2013-05-29,3664.48
01,2013-05-28,16512.68
02,2013-05-28,16487.89
03,2013-05-28,4896.96
04,2013-05-28,6700.88
05,2013-05-28,13679.97
06,2013-05-28,10351.1
07,2013-05-28,15728.03
08,2013-05-28,7952.73
10,2013-05-28,14237.37
09,2013-05-28,2939.56
01,2013-05-27,19514.55
02,2013-05-27,17491.99
03,2013-05-27,5909.02
04,2013-05-27,7864.14
05,2013-05-27,14993.74
06,2013-05-27,10845.15
07,2013-05-27,17859.61
08,2013-05-27,8994.91
10,2013-05-27,15102.95
09,2013-05-27,4405.75
01,2013-05-26,6012.81
02,2013-05-26,-18.61
03,2013-05-26,111.19
04,2013-05-26,-31.66
05,2013-05-26,33.21
06,2013-05-26,-89.5
07,2013-05-26,-52.78
08,2013-05-26,55.24
10,2013-05-26,25.0
09,2013-05-26,34.86
01,2013-05-25,6924.28
02,2013-05-25,12334.08
03,2013-05-25,2548.8
04,2013-05-25,3883.87
05,2013-05-25,10339.38
06,2013-05-25,8070.97
07,2013-05-25,12136.51
08,2013-05-25,6573.44
10,2013-05-25,11276.58
09,2013-05-25,2303.45
01,2013-05-24,10343.16
02,2013-05-24,10502.31
03,2013-05-24,3078.63
04,2013-05-24,4372.41
05,2013-05-24,9062.22
06,2013-05-24,8051.4
07,2013-05-24,12813.92
08,2013-05-24,5533.11
10,2013-05-24,9592.92
09,2013-05-24,2314.18
01,2013-05-23,11086.64
02,2013-05-23,9682.22
03,2013-05-23,2618.39
04,2013-05-23,3816.81
05,2013-05-23,9027.7
06,2013-05-23,7387.09
07,2013-05-23,10501.47
08,2013-05-23,5236.1
10,2013-05-23,8049.12
09,2013-05-23,2622.55
01,2013-05-22,11902.89
02,2013-05-22,9815.51
03,2013-05-22,2624.39
04,2013-05-22,3731.12
05,2013-05-22,8893.21
06,2013-05-22,8735.35
07,2013-05-22,11578.02
08,2013-05-22,5388.47
10,2013-05-22,9143.69
09,2013-05-22,2390.13
01,2013-05-21,11349.81
02,2013-05-21,12274.96
03,2013-05-21,3569.83
04,2013-05-21,4490.85
05,2013-05-21,10470.31
06,2013-05-21,9882.15
07,2013-05-21,15929.26
08,2013-05-21,7615.79
10,2013-05-21,11239.15
09,2013-05-21,3204.88
01,2013-05-20,7696.27
02,2013-05-20,215.08
03,2013-05-20,77.83
04,2013-05-20,197.8
05,2013-05-20,-15.27
06,2013-05-20,58.26
07,2013-05-20,-12.29
08,2013-05-20,69.25
10,2013-05-20,-95.96
09,2013-05-20,18.41
01,2013-05-19,6344.69
02,2013-05-19,-166.23
03,2013-05-19,-62.23
04,2013-05-19,132.07
05,2013-05-19,-82.49
06,2013-05-19,95.92
